"Node1","Sign","Node2","Weight"
"ACTL6A_ACTL6B_ARID1A_ARID1B_ARID2_PBRM1_SMARCA2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCD2_SMARCD3_SMARCE1",1,"E2F3",100
"AEBP2_EED_EZH2_RBBP4_SUZ12",-1,"KDM5B",48.8372093023256
"AKT1",-1,"GSK3B",27.906976744186
"AKT1",1,"CTNNB1",27.906976744186
"AKT1",1,"DLX5",27.906976744186
"AKT1",1,"DNMT1",27.906976744186
"AKT1",1,"EP300",27.906976744186
"AKT1",1,"SMAD3",27.906976744186
"AMER1",1,"GSK3B",2.32558139534884
"AMER1",1,"WT1",100
"ATRX",1,"AEBP2_EED_EZH2_RBBP4_SUZ12",48.8372093023256
"BCL6",-1,"ZBTB17",100
"BIRC6_UBA52",1,"RNF4",69.7674418604651
"BTRC_CUL1_SKP1",-1,"ATF4",25.5813953488372
"BTRC_CUL1_SKP1",-1,"CDC25A",4.65116279069767
"BTRC_CUL1_SKP1",-1,"CTNNB1",25.5813953488372
"BTRC_CUL1_SKP1",-1,"SMAD3",25.5813953488372
"BTRC_CUL1_SKP1",-1,"WWTR1",25.5813953488372
"CAPN1_CAPNS1",1,"CDK5",97.6744186046512
"CASP6",1,"SATB1",100
"CASP9",1,"CASP6",76.7441860465116
"CCND1",1,"CDK6",90.6976744186046
"CCND2",-1,"RB1",2.32558139534884
"CCND2",1,"CDK6",2.32558139534884
"CCND3_CDK6",-1,"CDC25A",4.65116279069767
"CDC25A",1,"CDK6",6.97674418604651
"CDK5",1,"CLOCK",97.6744186046512
"CDK6",-1,"RB1",100
"CDK6",1,"RUNX1",100
"CDK6",1,"TFE3",100
"CEBPB",1,"E2F4",100
"CEBPB",1,"RUNX2",100
"CSNK1A1",-1,"CTNNB1",2.32558139534884
"CSNK1A1",-1,"ERG",2.32558139534884
"CSNK1A1",-1,"GLI2",2.32558139534884
"CSNK1A1",-1,"GLI3",2.32558139534884
"CSNK1A1",-1,"MYC",2.32558139534884
"CSNK2A1",-1,"IKZF1",100
"CSNK2A1",1,"AKT1",27.906976744186
"CSNK2A1",1,"CTNNB1",100
"CSNK2A1",1,"NKX2_5",100
"CSNK2A1",1,"RELA",100
"CSNK2A1",1,"SNAI1",100
"CSNK2A1",1,"SRF",100
"CSNK2A1",1,"TCF7L2",100
"CSNK2A1",1,"TFAP2A",100
"CSNK2A1",1,"VDR",100
"CSNK2A1_CSNK2B",-1,"SIX1",2.32558139534884
"CSNK2A1_CSNK2B",1,"CTNNB1",16.2790697674419
"CSNK2A1_CSNK2B",1,"MYC",16.2790697674419
"CSNK2A2",1,"CTNNB1",100
"CSNK2A2",1,"NKX3_1",100
"CSNK2A2",1,"RELA",100
"CSNK2A2",1,"TCF7L2",100
"CTNNB1",1,"MYOD1",100
"CTNNB1",1,"TCF7L2",100
"CUL1_FBXW7_RBX1_SKP1",-1,"MYBL2",100
"CUL1_FBXW7_RBX1_SKP1",-1,"MYC",100
"DTX1",-1,"ASCL1",74.4186046511628
"DUSP10",-1,"IRF3",2.32558139534884
"DUSP10",-1,"MAPK14",2.32558139534884
"DUSP26",-1,"MAPK14",2.32558139534884
"DUSP7",-1,"MAPK1",16.2790697674419
"DUSP7",-1,"MAPK14",4.65116279069767
"DUSP8",1,"MAPK14",2.32558139534884
"DUSP9",1,"MAPK1",9.30232558139535
"DUSP9",1,"MAPK3",2.32558139534884
"E2F1",1,"RELA",100
"E2F1",1,"TFDP1",100
"E2F1",1,"TP73",23.2558139534884
"E2F2",1,"TFDP1",100
"E2F3",1,"TFDP1",100
"EP300",-1,"BCL6",100
"EP300",1,"CTNNB1",100
"EP300",1,"FLI1",100
"EP300",1,"MYB",100
"EP300",1,"MYOD1",100
"EP300",1,"RELA",100
"EP300",1,"RUNX2",100
"EP300",1,"SMAD1",100
"EP300",1,"SMAD2",100
"EP300",1,"SMAD3",100
"EP300",1,"SMAD4",100
"EP300",1,"STAT5A",100
"EP300",1,"TP63",100
"ETS1",1,"STAT1",100
"FAM83B",1,"CSNK1A1",2.32558139534884
"FBXO33",1,"BTRC_CUL1_SKP1",25.5813953488372
"FOXM1",1,"CCND1",90.6976744186046
"FOXM1",1,"CDC25A",6.97674418604651
"FOXM1",1,"CTNNB1",100
"FOXM1",1,"FOS",100
"FOXM1",1,"MYC",100
"FRZB",1,"WNT1",60.4651162790698
"GLI1",1,"NANOG",100
"GLI2",1,"GLI1",100
"GLI2",1,"NANOG",100
"GPS2_HDAC3_NCOR1_TBL1XR1_TBL1Y",1,"NR2F2",100
"GSK3A",-1,"CTNNB1",2.32558139534884
"GSK3A",-1,"GATA6",2.32558139534884
"GSK3A",-1,"MYC",2.32558139534884
"GSK3A",-1,"NCOA3",2.32558139534884
"GSK3B",-1,"CCND2",2.32558139534884
"GSK3B",-1,"CDC25A",6.97674418604651
"GSK3B",-1,"CLOCK",2.32558139534884
"GSK3B",-1,"CTNNB1",97.6744186046512
"GSK3B",-1,"ERG",97.6744186046512
"GSK3B",-1,"FOXM1",97.6744186046512
"GSK3B",-1,"GATA6",97.6744186046512
"GSK3B",-1,"GLI2",97.6744186046512
"GSK3B",-1,"MYC",97.6744186046512
"GSK3B",-1,"NFKB2",97.6744186046512
"GSK3B",-1,"SMAD4",97.6744186046512
"GSK3B",-1,"SNAI1",97.6744186046512
"GSK3B",-1,"SOX10",25.5813953488372
"GSK3B",-1,"SREBF1",2.32558139534884
"GSK3B",-1,"STK38",97.6744186046512
"GSK3B",-1,"WT1",97.6744186046512
"GSK3B",-1,"WWTR1",97.6744186046512
"GSK3B",1,"CCND1",2.32558139534884
"GSK3B",1,"CEBPB",2.32558139534884
"GSK3B",1,"ETS1",2.32558139534884
"GSK3B",1,"GLI1",2.32558139534884
"GSK3B",1,"GLI3",2.32558139534884
"GSK3B",1,"IRF3",2.32558139534884
"GSK3B",1,"PAX3",2.32558139534884
"GSK3B",1,"RELA",2.32558139534884
"GSK3B",1,"SMAD1",2.32558139534884
"GSK3B",1,"SMAD3",2.32558139534884
"HDAC1",-1,"MYOD1",100
"HDAC1",-1,"NFE2L2",100
"HDAC1",-1,"RELA",100
"HDLBP",1,"CTCF",100
"HELLS",1,"DNMT1",100
"HOXD12",-1,"MAF",100
"JAZF1",-1,"NR2C2",100
"KLHL22",-1,"PLK1",100
"LDB1",1,"LHX2",100
"MAF",1,"NFE2L2",100
"MAP3K2",1,"MAPK1",18.6046511627907
"MAP3K2",1,"STK38",18.6046511627907
"MAP3K6",1,"MAPK14",4.65116279069767
"MAPK1",-1,"BCL6",76.7441860465116
"MAPK1",-1,"GSK3B",76.7441860465116
"MAPK1",1,"ATF2",76.7441860465116
"MAPK1",1,"CEBPB",76.7441860465116
"MAPK1",1,"CSNK2A1",76.7441860465116
"MAPK1",1,"E2F1",76.7441860465116
"MAPK1",1,"EP300",76.7441860465116
"MAPK1",1,"EPAS1",76.7441860465116
"MAPK1",1,"FOS",76.7441860465116
"MAPK1",1,"GLI1",76.7441860465116
"MAPK1",1,"MYC",76.7441860465116
"MAPK1",1,"RARA",76.7441860465116
"MAPK1",1,"RELA",76.7441860465116
"MAPK1",1,"RPS6KA2",2.32558139534884
"MAPK1",1,"RPS6KA3",37.2093023255814
"MAPK1",1,"RUNX1",76.7441860465116
"MAPK1",1,"SMAD2",76.7441860465116
"MAPK1",1,"SMAD3",76.7441860465116
"MAPK1",1,"SMAD4",76.7441860465116
"MAPK1",1,"SP1",76.7441860465116
"MAPK1",1,"SP3",76.7441860465116
"MAPK1",1,"STAT5A",76.7441860465116
"MAPK14",-1,"GSK3B",9.30232558139535
"MAPK14",-1,"RB1",9.30232558139535
"MAPK14",1,"ATF2",9.30232558139535
"MAPK14",1,"CCND1",9.30232558139535
"MAPK14",1,"CSNK2A1",9.30232558139535
"MAPK14",1,"DLX5",9.30232558139535
"MAPK14",1,"ETS1",9.30232558139535
"MAPK14",1,"FOS",9.30232558139535
"MAPK14",1,"MYC",9.30232558139535
"MAPK14",1,"RARA",9.30232558139535
"MAPK14",1,"RELA",9.30232558139535
"MAPK14",1,"RUNX2",9.30232558139535
"MAPK14",1,"SMAD3",9.30232558139535
"MAPK14",1,"STAT1",9.30232558139535
"MAPK3",-1,"BCL6",23.2558139534884
"MAPK3",-1,"GSK3B",20.9302325581395
"MAPK3",1,"ATF2",23.2558139534884
"MAPK3",1,"CEBPB",23.2558139534884
"MAPK3",1,"E2F1",23.2558139534884
"MAPK3",1,"EP300",23.2558139534884
"MAPK3",1,"EPAS1",23.2558139534884
"MAPK3",1,"ETS1",23.2558139534884
"MAPK3",1,"FOS",23.2558139534884
"MAPK3",1,"MYC",23.2558139534884
"MAPK3",1,"RPS6KA3",6.97674418604651
"MAPK3",1,"RUNX2",23.2558139534884
"MAPK3",1,"SMAD1",23.2558139534884
"MAPK3",1,"SMAD2",23.2558139534884
"MAPK3",1,"SMAD3",23.2558139534884
"MAPK3",1,"SMAD4",23.2558139534884
"MAPK3",1,"SP1",23.2558139534884
"MAPK3",1,"SP3",23.2558139534884
"MAPK3",1,"STAT5A",23.2558139534884
"MRTFB",1,"SRF",100
"MYB",1,"GATA3",100
"MYB",1,"MYC",100
"MYC",1,"CCND2",2.32558139534884
"MYC",1,"CDC25A",6.97674418604651
"MYC",1,"DNMT3A",100
"MYC",1,"SMAD2",100
"MYC",1,"SMAD3",100
"MYC",1,"TFDP1",100
"NCOA3",1,"ATF4",25.5813953488372
"NFKB2",1,"RELB",100
"NFYA",1,"SP1",100
"NKRF",-1,"NFKB2",2.32558139534884
"NKRF",-1,"RELA",2.32558139534884
"NKX3_1",-1,"HDAC1",100
"NR0B2",1,"NR1H2",100
"NR0B2",1,"NR1H3",100
"NR0B2",1,"RARA",100
"NR2F2",1,"PROX1",100
"NRTN",1,"RET",2.32558139534884
"NSD3",1,"IRF3",95.3488372093023
"NSD3",1,"MYC",95.3488372093023
"PARP1",-1,"KDM5B",51.1627906976744
"PATZ1",-1,"RNF4",9.30232558139535
"PFKFB4",1,"NCOA3",23.2558139534884
"PLK1",-1,"DNMT3A",100
"PLK1",-1,"REST",100
"PLK1",-1,"SMAD4",100
"PLK1",-1,"STK38",100
"PLK1",-1,"TP73",23.2558139534884
"PLK1",1,"SREBF1",100
"POU2AF1",1,"POU2F1",100
"PPP2CA_PPP2R5A_PTPA",-1,"CSNK2A1",72.0930232558139
"PRKCH",-1,"GSK3A",2.32558139534884
"PRKCH",-1,"GSK3B",18.6046511627907
"PRKCH",1,"MAPK1",18.6046511627907
"PTPRB",-1,"MAPK1",20.9302325581395
"PTPRB",1,"MAPK3",6.97674418604651
"PTPRE",-1,"MAPK1",11.6279069767442
"PTPRE",-1,"MAPK3",11.6279069767442
"RARA",1,"CASP9",76.7441860465116
"RARA",1,"CTNNB1",100
"RB1",-1,"E2F1",100
"RB1",-1,"E2F2",100
"RB1",-1,"E2F3",100
"RELA",1,"SP1",100
"RET",-1,"ATF4",2.32558139534884
"RITA1",-1,"RBPJ",100
"RLIM",-1,"LDB1",100
"RLIM",-1,"MYC",100
"RNF4",1,"NFYA",100
"RNF4",1,"NFYB",100
"RPS27A_UBE2D3",1,"RNF4",2.32558139534884
"RPS27A_UBE2E3",1,"DTX1",2.32558139534884
"RPS27A_UBE2E3",1,"RLIM",2.32558139534884
"RPS27A_UBE2E3",1,"SMURF1",2.32558139534884
"RPS27A_UBE2G2",1,"DTX1",67.4418604651163
"RPS27A_UBE2G2",1,"RLIM",93.0232558139535
"RPS27A_UBE2G2",1,"SMURF1",93.0232558139535
"RPS27A_UBE2J1",1,"DTX1",4.65116279069767
"RPS27A_UBE2J1",1,"RLIM",6.97674418604651
"RPS27A_UBE2J1",1,"SMURF1",6.97674418604651
"RPS27A_UBE2L5",1,"DTX1",6.97674418604651
"RPS27A_UBE2L5",1,"RLIM",6.97674418604651
"RPS27A_UBE2L5",1,"SMURF1",6.97674418604651
"RPS27A_UBE2N",1,"DTX1",72.0930232558139
"RPS27A_UBE2N",1,"RLIM",95.3488372093023
"RPS27A_UBE2N",1,"SMURF1",95.3488372093023
"RPS27A_UBE2Q1",1,"DTX1",4.65116279069767
"RPS27A_UBE2Q1",1,"RLIM",4.65116279069767
"RPS27A_UBE2Q1",1,"SMURF1",4.65116279069767
"RPS27A_UBE2Q2",1,"DTX1",69.7674418604651
"RPS27A_UBE2Q2",1,"RLIM",95.3488372093023
"RPS27A_UBE2Q2",1,"SMURF1",95.3488372093023
"RPS27A_UBE2R2",1,"DTX1",69.7674418604651
"RPS27A_UBE2R2",1,"RLIM",95.3488372093023
"RPS27A_UBE2R2",1,"SMURF1",95.3488372093023
"RPS27A_UBE2T",1,"DTX1",53.4883720930233
"RPS27A_UBE2T",1,"RLIM",79.0697674418605
"RPS27A_UBE2T",1,"SMURF1",79.0697674418605
"RPS27A_UBE2V2",1,"RNF4",67.4418604651163
"RPS6KA2",1,"ATF4",2.32558139534884
"RPS6KA3",1,"ATF4",44.1860465116279
"RPS6KA3",1,"FOS",44.1860465116279
"RPS6KA3",1,"SRF",44.1860465116279
"SF1",-1,"EWSR1",100
"SIX1",-1,"DLX5",2.32558139534884
"SMAD1",1,"RUNX2",100
"SMAD1",1,"SMAD4",100
"SMAD2",1,"NANOG",100
"SMAD2",1,"SMAD4",100
"SMAD2",1,"SP1",100
"SMAD2",1,"TCF7L2",100
"SMAD3",1,"GATA3",100
"SMAD3",1,"NANOG",100
"SMAD3",1,"SMAD4",100
"SMAD3",1,"TCF7L2",100
"SMAD4",1,"ATF1",100
"SMAD4",1,"FOS",100
"SMAD5",1,"SMAD4",100
"SMURF1",-1,"NFIC",100
"SMURF1",-1,"RUNX2",100
"SMURF1",-1,"SMAD1",100
"SMURF1",-1,"SMAD4",100
"SMURF1",-1,"SMAD5",100
"SOX10",1,"ASCL1",25.5813953488372
"SP1",1,"SMARCA1",100
"SSRP1_SUPT16H",1,"CSNK2A1",13.953488372093
"STK33",1,"MAPK1",6.97674418604651
"STK38",1,"HEY1",100
"STK40",-1,"CEBPB",55.8139534883721
"SUMO3",-1,"PARP1",51.1627906976744
"TLX3",-1,"ETS1",100
"TP73",1,"CASP6",23.2558139534884
"TSC22D3",-1,"NFKB2",53.4883720930233
"TSC22D3",-1,"RELA",53.4883720930233
"UBA52_UBE2A",1,"DTX1",69.7674418604651
"UBA52_UBE2A",1,"RLIM",95.3488372093023
"UBA52_UBE2A",1,"SMURF1",95.3488372093023
"UBA52_UBE2G1",1,"RNF4",72.0930232558139
"UBA52_UBE2G2",1,"DTX1",74.4186046511628
"UBA52_UBE2G2",1,"RLIM",97.6744186046512
"UBA52_UBE2G2",1,"SMURF1",97.6744186046512
"UBA52_UBE2K",1,"RLIM",2.32558139534884
"UBA52_UBE2K",1,"SMURF1",2.32558139534884
"UBA52_UBE2L5",1,"DTX1",2.32558139534884
"UBA52_UBE2L5",1,"RLIM",2.32558139534884
"UBA52_UBE2L5",1,"SMURF1",2.32558139534884
"UBA52_UBE2L6",1,"DTX1",69.7674418604651
"UBA52_UBE2L6",1,"RLIM",95.3488372093023
"UBA52_UBE2L6",1,"SMURF1",95.3488372093023
"UBA52_UBE2Q1",1,"DTX1",72.0930232558139
"UBA52_UBE2Q1",1,"RLIM",95.3488372093023
"UBA52_UBE2Q1",1,"SMURF1",95.3488372093023
"UBA52_UBE2R2",1,"DTX1",2.32558139534884
"UBA52_UBE2R2",1,"RLIM",4.65116279069767
"UBA52_UBE2R2",1,"SMURF1",4.65116279069767
"UBB_UBE2A",1,"DTX1",74.4186046511628
"UBB_UBE2A",1,"RLIM",100
"UBB_UBE2A",1,"SMURF1",100
"UBB_UBE2B",1,"DTX1",72.0930232558139
"UBB_UBE2B",1,"RLIM",95.3488372093023
"UBB_UBE2B",1,"RNF4",2.32558139534884
"UBB_UBE2B",1,"SMURF1",95.3488372093023
"UBB_UBE2C",1,"DTX1",74.4186046511628
"UBB_UBE2C",1,"RLIM",100
"UBB_UBE2C",1,"SMURF1",100
"UBB_UBE2E1",1,"DTX1",72.0930232558139
"UBB_UBE2E1",1,"RLIM",95.3488372093023
"UBB_UBE2E1",1,"RNF4",2.32558139534884
"UBB_UBE2E1",1,"SMURF1",95.3488372093023
"UBB_UBE2E2",1,"DTX1",72.0930232558139
"UBB_UBE2E2",1,"RLIM",97.6744186046512
"UBB_UBE2E2",1,"SMURF1",97.6744186046512
"UBB_UBE2E3",1,"DTX1",74.4186046511628
"UBB_UBE2E3",1,"RLIM",100
"UBB_UBE2E3",1,"SMURF1",100
"UBB_UBE2G1",1,"DTX1",69.7674418604651
"UBB_UBE2G1",1,"RLIM",95.3488372093023
"UBB_UBE2G1",1,"SMURF1",95.3488372093023
"UBB_UBE2I",1,"DTX1",74.4186046511628
"UBB_UBE2I",1,"RLIM",100
"UBB_UBE2I",1,"SMURF1",100
"UBB_UBE2L5",1,"DTX1",34.8837209302326
"UBB_UBE2L5",1,"RLIM",39.5348837209302
"UBB_UBE2L5",1,"SMURF1",39.5348837209302
"UBB_UBE2L6",1,"DTX1",4.65116279069767
"UBB_UBE2L6",1,"RLIM",4.65116279069767
"UBB_UBE2L6",1,"SMURF1",4.65116279069767
"UBB_UBE2M",1,"DTX1",74.4186046511628
"UBB_UBE2M",1,"RLIM",100
"UBB_UBE2M",1,"SMURF1",100
"UBB_UBE2N",1,"DTX1",72.0930232558139
"UBB_UBE2N",1,"RLIM",97.6744186046512
"UBB_UBE2N",1,"SMURF1",97.6744186046512
"UBB_UBE2V1",1,"DTX1",72.0930232558139
"UBB_UBE2V1",1,"RLIM",97.6744186046512
"UBB_UBE2V1",1,"RNF4",2.32558139534884
"UBB_UBE2V1",1,"SMURF1",97.6744186046512
"UBB_UBE2Z",1,"DTX1",74.4186046511628
"UBB_UBE2Z",1,"RLIM",100
"UBB_UBE2Z",1,"SMURF1",100
"UBC_UBE2C",1,"DTX1",69.7674418604651
"UBC_UBE2C",1,"RLIM",95.3488372093023
"UBC_UBE2C",1,"SMURF1",95.3488372093023
"UBC_UBE2E2",1,"DTX1",72.0930232558139
"UBC_UBE2E2",1,"RLIM",97.6744186046512
"UBC_UBE2E2",1,"SMURF1",97.6744186046512
"UBC_UBE2H",1,"DTX1",69.7674418604651
"UBC_UBE2H",1,"RLIM",95.3488372093023
"UBC_UBE2H",1,"SMURF1",95.3488372093023
"UBC_UBE2L3",1,"DTX1",69.7674418604651
"UBC_UBE2L3",1,"RLIM",95.3488372093023
"UBC_UBE2L3",1,"SMURF1",95.3488372093023
"UBC_UBE2M",1,"RLIM",2.32558139534884
"UBC_UBE2M",1,"SMURF1",2.32558139534884
"UBC_UBE2R2",1,"DTX1",2.32558139534884
"UBC_UBE2R2",1,"RLIM",2.32558139534884
"UBC_UBE2R2",1,"SMURF1",2.32558139534884
"UBC_UBE2T",1,"DTX1",9.30232558139535
"UBC_UBE2T",1,"RLIM",20.9302325581395
"UBC_UBE2T",1,"SMURF1",20.9302325581395
"UBC_UBE2U",1,"DTX1",4.65116279069767
"UBC_UBE2U",1,"RLIM",4.65116279069767
"UBC_UBE2U",1,"RNF4",86.046511627907
"UBC_UBE2U",1,"SMURF1",4.65116279069767
"UBC_UBE2V1",1,"DTX1",74.4186046511628
"UBC_UBE2V1",1,"RLIM",100
"UBC_UBE2V1",1,"SMURF1",100
"UHMK1",1,"SF1",100
"ULK3",1,"GLI1",100
"ULK3",1,"GLI2",100
"ULK3",1,"GLI3",100
"USP5",1,"FOXM1",2.32558139534884
"VDR",1,"CTNNB1",100
"WDR83",1,"MAPK3",2.32558139534884
"WNT1",1,"DLX5",60.4651162790698
"WT1",1,"SRY",100
"WWTR1",1,"MYOD1",97.6744186046512
"WWTR1",1,"PAX3",97.6744186046512
"WWTR1",1,"RUNX2",97.6744186046512
"WWTR1",1,"SMAD2",97.6744186046512
"WWTR1",1,"SMAD3",97.6744186046512
