"","P16902_146","P16902_147","P16902_148","P16902_144","P16902_145","P16902_149"
"KALRN",12.9858139809331,13.0600095735539,13.2764530596311,12.721561628536,12.8928802014084,11.8476559197033
"CILP2",4.93817568778476,4.95891832408665,6.27629400697231,5.23135019106063,5.07654591073903,4.94087121374919
"FAM86C2P",6.07831789081791,5.92395793531019,5.78285907365734,6.30301855394286,5.77775078358577,6.87265238011493
"ABCG1",8.6146206254352,8.42931722170164,8.41410721881369,8.6996098123949,8.82501125983981,7.78879360873929
"RSPH1",6.09517066737624,6.2134331229608,6.33042650449943,8.04509127508831,6.54062432223393,9.25335967667131
"SLC37A1",9.3400423881218,9.07419006118042,8.79416288500709,8.69129779065372,9.70958865295953,7.14500941893176
"PDE9A",9.14871245149926,9.18097797195962,9.32200083226283,9.06757785674507,9.35071399112692,9.18547895858067
"WDR4",7.35587515452893,7.3613989484648,7.275578697877,7.46460118607582,7.52631239207789,7.44076318907934
"NDUFV3",9.76951037791271,9.81570939580568,9.46852090139005,9.63672601098936,9.75348185295997,9.78288840909747
"PKNOX1",8.92367990175689,8.96258388846603,9.0846158100354,8.80812242009165,8.84416767436889,8.52135597552664
"CBS",9.60200835257288,9.12356230056988,9.63710790039441,9.38009005897819,9.69816429285505,8.89883537704503
"U2AF1",9.35129673907481,9.44741324418512,9.71691685228939,9.32106011468672,9.40444306462711,9.79975565402278
"HSF2BP",6.55271216369173,6.31748106638303,6.61470214021762,6.11225279239186,6.44800815064414,6.22970329815221
"RRP1B",10.3677906088266,10.2647360940377,10.2244982007111,10.2303999495446,10.3215674099098,9.82904817212677
"PDXK",10.5299819660324,10.3436447699637,10.562622082284,9.93820170657389,10.3858585702454,9.95396149070988
"G6PD",8.27880096134596,7.95031121423043,8.32097371919403,8.58581481145572,8.76413245157079,8.19400943751383
"CSTB",7.96236931453113,7.81506738043907,8.15713539366096,8.06071517241143,8.17543212017706,8.15736519835445
"RRP1",8.64895738851833,8.42931722170164,8.43357651933152,8.56957397218127,8.66572736922091,8.45004958824174
"AGPAT3",9.84534836760789,9.75870566977397,9.76980633583299,9.96253432291533,9.86495464787306,10.3798371839172
"TRAPPC10",10.7727448506606,10.6635043478101,10.4641538648953,10.5965046071168,10.689620683985,10.6221491152729
"C21orf33",9.83737031418991,9.64911805360417,9.94909911268884,10.017319965856,10.022848348265,9.98725441359475
"C21orf2",7.05321028673673,6.73092761276427,6.78756865288512,7.42865150172668,7.27407779684721,6.96235222053922
"ZNF66",7.23412992501544,7.45059282337976,7.65630972635039,7.3105237476609,7.12563200576146,7.21903860434312
"LRRC3",7.24117963765951,7.3498397812423,6.61470214021762,7.07615506021504,7.34027647530114,6.29124861845814
"FAM207A",6.33753079965724,6.0388771203416,6.399200953035,6.37541862210786,6.513522034208,6.43857020096946
"RALGDS",11.4489413218464,11.0804671115427,11.308863614626,11.2979430685353,11.7666860984098,10.2232098967844
"SPATC1L",5.43226952355336,5.37374005388151,4.63910910251109,4.71402308857299,4.99924798284876,4.68467332000649
"LSS",11.3350251625329,11.1419985428989,10.744539715819,11.1917154054872,11.5797140119625,10.318524036048
"VAV2",9.39545465336253,9.15009400748187,9.57726759434378,9.38318510895374,9.66627210088805,9.13159714940931
"MCM3AP",10.7887854099389,10.7059894507276,10.7821128472376,10.9307748064832,11.0224287472132,11.0883563882514
"C21orf58",6.58725916525107,6.42517175702489,6.99540769375669,7.64568945218677,6.91945913830706,7.51076291506911
"PCNT",10.4372858876174,10.3050987228893,10.335953855197,10.4230370816554,10.7368909899702,10.0541014150712
"DIP2A",10.1660352673252,10.0055099518892,10.3431550694885,10.2154377722032,10.3394432357877,10.1821883955719
"S100B",9.59526432117463,9.59706719079912,9.13295382899122,8.16794432804148,8.6598390428613,8.67152878308542
"PRMT2",11.9469474900049,11.8000537714215,11.804570035313,11.9849082846116,12.0373005066971,12.0621677284865
"ZNF208",5.83411797820783,5.53524434648493,5.33538540566403,6.26520864888704,6.38909414439227,5.81198514857821
"ADAMTS13",7.44374501965757,6.82751949701701,7.14737131843771,7.15219202138481,7.25834479353564,6.70857049326097
"CACFD1",9.40319946182807,8.85979076743473,9.33651706677462,9.61232149068236,9.81294606407946,8.97951822356867
"SLC2A6",7.9749660378048,7.54460119313592,7.47879312224272,7.76853221849115,8.41369974159203,7.046535392754
"ZNF761",8.48898549385237,8.70721180545217,8.5839729087344,8.57138761546195,8.35410074742384,8.56854507780522
"C9orf116",6.39147731265288,6.35439345161833,6.76238112537073,7.84287586624285,6.53165229568474,8.58240432373413
"ZNF714",10.5243154283952,10.6623541014822,10.382630810224,10.8622432501816,10.3673511579109,11.330419486361
"GPSM1",9.81200500836727,9.21592954677477,9.6783787840274,9.55950325524051,10.1720396566514,7.71054342470368
"C19orf47",7.75378797125387,7.72015244174919,7.73419557219369,7.67995506057944,8.09603806330343,7.06680005950331
"C9orf117",5.0958257135656,4.77662214806139,5.07933519419276,7.07093402566131,5.37441071259404,7.51076291506911
"TOR2A",7.83448214704925,7.39551484013009,7.72150846225944,7.85190101178858,8.12204215059239,7.42529865342838
"ST6GALNAC6",9.57621133851287,9.36348974802331,9.08952334658304,9.68766973636913,9.53649404024446,9.724848072014
"SHKBP1",6.86349994425119,6.5245731111976,7.08857834537339,7.65260930612902,7.3501882512894,6.6642196588643
"RDH13",8.27880096134596,8.14176170676316,7.70870670740222,7.68333641555569,7.95517718205707,7.74814814760953
"ZER1",9.68945881462963,9.37758724701535,9.56675497820097,9.68432895347536,9.95488772997467,9.67085843112171
"ZDHHC12",5.72424503540458,5.71625300812078,5.63329680407505,6.33065288233021,6.14621490998224,6.27917803362026
"PKN3",5.43226952355336,5.00838899562681,5.60065691610817,6.33065288233021,5.34903754503733,6.38389343266527
"SPTBN4",8.79994086351907,8.57620798498917,8.23029881608044,7.15219202138481,8.30708618189687,6.30320502760512
"BRSK1",10.9627774510699,10.5940195951205,10.6102975322036,10.4567023254236,11.1058131754155,8.96373977128747
"COX6B2",5.40082433975998,5.2124335202594,4.86296472820736,4.91404266993799,5.32290848716218,4.33057497578978
"PPAPDC3",6.4305009759227,6.37842206372085,6.46448655819503,6.19617072220197,6.26245350803355,5.65810362455486
"TAOK1",13.1996335761222,13.3444430518369,13.1570808476039,12.9726327776781,13.1121694284892,12.851252171375
"MED27",7.99159023100463,7.83578143291402,7.89521540952253,8.0581230460648,8.19732855478766,8.11339046848387
"DEDD2",8.48313792825853,8.19707933462963,8.47550008213014,8.55864369724703,8.82501125983981,8.3014217663428
"SIK3",10.6979547268598,10.666949592844,10.5260278695908,9.81684800119864,10.1022643887306,9.58759571164396
"MPZL3",6.59857684600822,6.68461897403412,6.05488661074004,5.51331587387945,6.24005731496927,4.76371589021208
"NEK8",5.81299943796065,6.11466471136286,6.03261425473495,6.29367165290976,6.12159469522682,6.78488350934427
"TLCD1",5.3344412562722,5.51016048524524,5.63329680407505,5.83193623690723,5.42310223496893,6.3150496424646
"PCSK7",9.79915296176499,9.77476752114462,9.69133966292024,9.60791970662169,9.73682927192465,9.34412910034339
"SAFB",9.86341977688096,9.87948372819375,9.74360421503915,9.85374417537508,10.2093926040892,10.0754407093799
"CHTOP",10.5745301454258,10.4772057831707,10.3995056702747,10.4972322370196,10.6658801565616,10.2935298560482
"ZBTB7B",5.6525384434395,5.58358169504195,6.05488661074004,6.48500758652161,6.2287072513673,7.05332344381605
"FLAD1",9.28576809095162,8.96258388846603,9.23168862503101,9.38009005897819,9.42423017634706,9.06908060194216
"SHC1",8.04829365157979,7.6748142741682,7.95050833517773,9.05727523268453,8.44602302521782,9.95750243917388
"VPS11",9.78500058872643,9.75331169097067,9.63710790039441,9.74571504013572,9.95328711594382,9.81252223922528
"NLRX1",6.30967770216152,6.11466471136286,6.05488661074004,6.96777562639213,6.04459192115025,8.14493855589429
"ADAR",12.5224987832916,12.5576317341621,12.4649730589671,12.7090885512528,12.7640824925834,12.6255435171006
"IL6R",5.14109345202186,5.13762512309315,6.00991838444328,7.12730784464336,5.29596108369109,8.59385229957226
"UBE2Q1",10.2064094972629,10.1892675732784,9.75907485980954,10.1985639502811,10.4302512932843,10.2638116415628
"CHRNB2",10.3936627152386,10.3270436387737,10.0316586006782,9.72635452987511,10.3203263873812,8.10057341242466
"CRTC2",7.48569998499647,7.45059282337976,7.0271704621372,7.3750425574174,7.4639640124845,7.31198940754958
"ANO10",9.21887090889578,9.33342799158471,9.5038536350343,9.06243576746389,9.06354665946576,9.09987679915929
"FDPS",11.6220538901988,11.5932163680105,10.7956730483771,11.4920960389529,11.6316564411555,10.9941281476365
"RUSC1",8.90195978674521,8.6755645332039,7.88956606158594,8.17034468079859,8.95403569860274,7.46616498671517
"GBAP1",7.673401304741,7.97662816360005,7.91203005704628,7.89036096942176,8.03953315681097,7.99713254947996
"FAM189B",6.99564779673892,6.94126765350759,7.35217632584177,7.02843816393424,7.40822937159216,6.87265238011493
"PAQR6",7.22704432932557,7.04627361157714,7.59494511401459,6.33973246271108,7.23708728805804,6.38389343266527
"PMF1",8.10664516815297,8.08421470978172,8.05504282183853,8.65071622892634,8.31461296790953,8.7956296465034
"SLC25A44",9.95474705603664,9.93675390682458,9.65044363484232,9.44964570712947,9.70483950507067,9.36695411060571
"LMNA",8.65676595333436,8.57620798498917,9.1305751083305,9.69764586322221,9.1967872408092,10.0332806264328
"NBEAL2",8.14796931794989,7.63272951889504,7.60881388150519,7.72657456869005,8.00265669129451,7.18251737320531
"CCDC12",8.45950617542595,8.02064177406534,8.19418524668406,8.6996098123949,8.57476071043855,8.60067749860521
"PTH1R",5.29925920898593,5.00838899562681,4.86296472820736,5.49445599134623,5.17836802896297,5.42659714675519
"UBQLN4",10.0903841086263,10.0036941569249,10.1849642730636,10.0364391947649,10.2458022692296,9.48946990026244
"PPP1R35",6.40461685682177,6.05442078166421,6.34796986470843,6.48500758652161,6.66836552419538,6.13809210754304
"GPATCH4",7.42537359648511,7.23497821999131,7.14737131843771,7.48418291916187,7.61494902704567,7.99366750914321
"STAG3L2",7.52643984619218,7.54460119313592,7.48634011036382,7.30169183947393,7.44100945016814,7.64998695820449
"LRRC71",4.33057497578978,4.33057497578978,4.33057497578978,5.99848057344674,4.56883750728876,6.39501592218696
"AZGP1",5.40082433975998,5.53524434648493,5.29031095099465,4.87127988604197,5.26812364332126,5.03357482878391
"FGFR4",6.04388889103782,5.43072800972915,5.33538540566403,5.51331587387945,5.57607598002124,5.15195654074678
"NACC1",8.43850386345387,8.13177344649862,8.29564766292227,8.81119312613597,8.71008638910114,8.90619337077487
"IER2",6.93556526942794,6.81046349923715,7.4247982507733,7.2793645171567,7.49992914835553,7.53494230908478
"ZNF394",8.93013246163848,8.85374652070242,8.7295597801929,8.8594524835002,9.14440036658452,8.7493161660563
"CPSF4",9.06912428892789,8.88371674545056,8.8617372504545,9.2695780393129,9.43689024287358,9.29316389409111
"LY6E",6.79714772954774,6.41364234346673,5.69565584988958,5.3049269085433,6.32734927396785,5.03357482878391
"VPS28",9.64835284738618,9.12188771346692,9.76980633583299,9.71493960390413,9.97474687607924,9.23741615377881
"TONSL",6.56432869610102,6.37842206372085,7.15693190923556,7.57456057707826,7.09036942125385,7.23100224333004
"MUM1",9.77668040010728,9.60427673538432,9.94233968385781,9.95493109518047,10.206036586893,9.58186997637936
"RECQL4",6.94431161196086,6.53516475243763,7.18522450335871,7.66292601026178,7.37466490983108,7.21301798050329
"LRRC14",8.45353685457023,8.27170062503493,8.55938646576936,8.65755998564566,8.87327976153987,8.40653823339341
"ZNF333",9.74534934734069,9.75331169097067,9.58075482190222,9.75051479841728,9.84523920640029,9.67085843112171
"COL26A1",8.31549587315435,7.94270187356128,8.14299016679706,9.74651611081057,9.12175916757172,10.6880907686226
"PPP1R16A",7.6314284560604,7.10977802219848,7.76542522490381,8.47389833002732,8.30204624176601,8.54985531764925
"ORAI2",10.2178657420802,10.0702682352697,9.82082333332167,10.2349726342369,10.3228073652872,10.3397050187808
"ALKBH4",8.12557726315472,7.98775968103525,8.06508672927444,8.11159262389103,8.23750160145687,7.93343430385265
"SH2B2",7.0771618631557,6.66563710439642,6.90692282347899,6.72119283924033,7.16001841268955,5.93108273336772
"C5orf45",9.00538575784659,8.70721180545217,8.95076317415032,9.03250666152457,9.19407706382981,8.97252694224018
"SQSTM1",10.4552659507996,10.3429269419413,10.6120018357435,10.6484110605771,10.7645269639682,11.0598231574109
"MGAT4B",10.0564257017888,9.68128836406723,9.88990517109231,9.8962305662551,10.02817968409,9.89701272397551
"RPL8",11.6006762563021,11.2311899806247,11.6584458582134,12.0804007892907,12.0391871692666,12.1386037335292
"MAML1",9.70958026907028,9.66758894053491,10.03293168752,9.67173157869066,9.6554825588174,9.49069281535939
"LRWD1",8.54056738369723,8.01702544944932,8.41802230083098,8.49316819996182,8.74201466907865,7.9901940216119
"FBXL13",7.86642075436646,8.11834614368255,7.92864829383441,8.23137932875426,8.04860514168567,8.75747869292391
"NAPEPLD",8.01616840558309,8.31936955677578,8.51257683775418,8.26544155446111,8.15039073554109,8.81335355191056
"PSMC2",10.3936627152386,10.4367390871716,10.2962213722168,10.4571915855292,10.2497191784944,10.5465980991819
"CELF5",10.7486482505919,10.6344693413878,10.2993982605041,9.94868030476822,10.8072289603355,7.76861647121532
"MFSD12",8.66194816560455,8.26258314695662,8.37435639784723,8.90901242107945,8.72895357797466,8.8840054332622
"TUBA3FP",7.62073759712291,7.45059282337976,7.24013763794434,8.26094652409205,8.12490246952845,8.32086608716149
"YDJC",6.59857684600822,6.2134331229608,6.51138402021999,6.45226469243349,6.67646014042819,6.24225613351204
"CCDC116",5.5207400332063,5.40267998277688,5.0153475618871,5.37262261357025,5.07654591073903,5.3153992589889
"DVL3",9.82589593948548,9.66873554692127,9.90110363737725,10.0285585194588,10.2093926040892,9.86059689042862
"AP2M1",12.5361111105941,12.4071579809985,12.2742258556092,12.4731153940282,12.5850446565104,12.3726754436402
"ABCF3",9.71953660687733,9.36348974802331,9.36713908353966,9.72147348640096,9.87682463747538,9.63591977237974
"PCYT1A",9.64704919809523,9.74137338949285,9.57026771386293,9.56132577579692,9.4797881422926,9.88404597470252
"FBXO27",7.23412992501544,7.2286626536223,6.38235023120535,5.77536139914715,6.53165229568474,5.91480976668293
"DMKN",5.3344412562722,5.31286008562374,4.7660846074949,4.95373220111794,4.86095996838829,4.88837907797739
"U2AF1L4",6.67520758794867,6.35439345161833,6.21973164683618,6.46052802040793,6.75482273122502,5.77550668699715
"BDH1",8.22017182526003,8.12842844023932,7.28429996695587,6.96777562639213,7.76979592090996,6.67320839276355
"NPHS1",5.67698376420325,5.6520241287847,5.63329680407505,5.71571562153576,5.53476861827663,5.40006335275449
"THAP8",6.90000882976452,6.74901254157243,6.69726825935597,6.68694592364447,6.84320759903549,6.5513242749642
"ZNF382",9.95790410663788,9.96315684248687,9.91359878523495,9.20573266569056,9.65941538284432,8.50931204445061
"DUSP14",7.99983014660569,7.71568339177883,8.37031995901842,8.70622496032076,7.9291922595515,9.62816268150748
"LRRC56",5.74711795931809,5.60690679268508,5.86366298223323,6.02211641227821,5.74380775294986,5.89830401412361
"PLXDC1",7.50912406189651,7.33232000194245,6.55665892062138,7.9917393367228,7.39394288903325,8.45256839691374
"PGAP3",7.71416483505751,7.55967679243628,7.67618662531909,7.96152137609717,7.88592779193738,7.69778336659097
"GRIN2C",5.85484684019812,5.60690679268508,5.91449335713677,5.3049269085433,5.42310223496893,5.11466593771837
"FDXR",6.51723368027146,6.19979772223188,7.70226217510557,7.18629611924666,6.89222287773343,7.13227778960985
"SAP30BP",10.0495369684471,9.87849316542695,9.99424136471786,10.1557961608379,10.2652812731588,10.3625835356477
"ACOX1",11.282709244567,11.3376960102599,11.429736383367,11.3180118346188,11.3165049637709,11.5686376219596
"PRPSAP1",9.33681063638317,9.33342799158471,9.50568946027502,9.44076147936983,9.71148393831231,9.61476687073142
"CYGB",7.3878931108795,7.06776813917055,6.34796986470843,6.11225279239186,7.58183592387922,5.69868419475818
"SRSF2",10.6290075547729,10.546803290279,10.6473347077511,10.8969160078706,10.8409357734345,10.7978078776096
"ZNF577",9.67418116518536,9.87452409280452,9.43807966095142,9.4387797422221,9.89110800459685,8.8424160794459
"TMEM143",6.51723368027146,6.59698438339265,6.3126379774091,6.61569797312695,6.76996117782249,5.99399275429218
"ALDH16A1",6.12819034179057,5.95795537545197,6.4803071669202,6.79359655144538,6.8573932640096,6.53153329507253
"ITGA5",5.87520277529963,6.06976574579927,5.45827589049947,7.65605657597473,6.92618409152662,8.58010372668895
"ZNF385A",5.54851785949931,6.06976574579927,6.51138402021999,6.56344602671809,5.77775078358577,6.80127051198349
"MPP3",9.38297566832328,9.18419069369384,8.76376155666782,8.90183048750372,9.49197119142874,7.87808435944297
"NAGS",5.22411723473243,4.90491546544878,4.7660846074949,5.60255728389094,5.26812364332126,5.45239055899795
"LSM12",8.29225369556463,8.31643631995126,7.88956606158594,8.4124602172064,8.28170706968008,8.29581737308345
"EMC10",10.1169864364168,9.72713578540578,9.36915758254545,10.5194223869147,10.523248252833,10.5240941266587
"JOSD2",5.26254826080776,5.17594971784969,5.33538540566403,5.56781120866857,5.69081184736494,5.50195500208462
"SHANK1",7.71917874513055,7.79827577472242,7.41691240853898,7.2793645171567,7.68283904712796,6.17818765351574
"FAM171A2",9.60603967058103,8.97377096881457,9.25589484940974,9.45749705428178,10.1073104850834,8.06801793626152
"DBF4B",7.26902704649298,7.33818434225533,7.35217632584177,7.5187575698143,7.40348336308433,7.78879360873929
"PLCD3",6.39147731265288,6.44792678694728,7.47879312224272,7.39590461736391,7.09036942125385,7.60964233684129
"FMNL3",8.57120005488272,8.68694737031617,8.81506742590681,8.96245340169289,8.70437755580809,8.77165245129644
"RACGAP1",9.08655340724694,9.18579436923497,9.46097069480703,9.86411475529682,9.07537911120753,10.0908374581654
"LARP4",10.5236055431158,10.5635362133045,10.6230309862429,10.3395185790003,10.3418915675171,10.6243778840326
"GRASP",6.02629639048941,6.05442078166421,6.44847108684433,6.02211641227821,5.90403138225395,5.5258120673756
"RAVER1",6.02629639048941,5.69527237656877,6.65662472716031,6.40154607385148,6.2844576999073,6.3267847648848
"SYCE2",4.93817568778476,5.37374005388151,5.3782345210694,5.53181738139766,5.20943279770974,5.54910236469605
"SPC24",7.0771618631557,6.83596763058775,7.96131375730328,8.72099855909407,7.4456304628159,9.13473106210508
"LEMD2",9.65355568162809,9.45274925692986,9.66036505737012,9.71248173990032,9.81735251562873,9.87377534546999
"ALOX15",4.87482195210638,4.77662214806139,4.7660846074949,4.77291247508709,4.66714835127326,4.58127373257168
"ADCY10P1",6.93556526942794,7.15722908848611,7.28429996695587,7.67656560704024,7.18247781860919,7.53972878558198
"ZNF653",6.8354600493058,6.78446930270084,6.77503369616368,6.99568221814795,7.24243215644684,6.50127544507696
"MED11",7.27590283438528,6.98725741936592,7.4247982507733,7.73636791987748,7.67501907268824,7.90048343971049
"CXCL16",4.7165496130104,4.58878259651035,4.63910910251109,4.77291247508709,4.80549449477315,4.83010453277739
"ASGR2",4.7165496130104,4.84495094307666,4.33057497578978,6.31229699252743,5.14598214718274,6.79310186108496
"SENP3",7.87092537703759,7.6748142741682,7.44043827095953,7.9917393367228,8.1163042636743,7.96563953632003
"FGF11",6.2520628250378,6.29226341962715,6.11933501176659,6.40154607385148,6.67646014042819,6.48070743372353
"EIF4A1",6.9787484957864,6.90972567126368,7.41691240853898,7.1814751206461,7.18247781860919,7.31759826822496
"RPL26",8.70776510855364,8.55647734205739,8.95076317415032,8.90614395165815,8.84934813706314,9.18245374576098
"POLR3K",6.70674692185684,6.67516177549202,6.54174004934149,6.74132882678262,6.91270089209392,6.85711112771071
"SNRNP25",8.79051201102661,8.59808537311085,8.41410721881369,8.916158654783,8.7382950326843,8.8424160794459
"WDR90",7.0692241342811,6.55609522107361,7.03759706541257,7.97533633310703,7.72887297181842,7.75226551809383
"JMJD8",8.27541791952294,7.79827577472242,8.11427230764804,9.01397929669736,8.64401772608186,9.06415721364255
"CCDC78",5.93418371095413,5.24729833481842,5.41912560421338,5.43553531135657,5.97641267591333,4.76371589021208
"SPSB3",8.05225889084432,7.6748142741682,8.21235607275838,8.56593979267541,8.86988525723704,7.7967848029881
"C16orf59",6.48076738158518,6.00716920758814,6.6004284650849,7.06043229251081,7.01072782128493,6.37267378303614
"CCNF",8.50926617579326,8.24108025118725,8.75451427131424,9.10431831770219,8.98573670842184,8.64756606686462
"TBC1D24",10.2204966141617,10.058072202895,9.89130974656769,9.78054758135248,10.2510224539891,8.87278170129689
"AMDHD2",7.50330448909053,6.88558122958182,7.07853172863903,7.30169183947393,7.48654974865175,7.08014625782913
"NTN3",5.3344412562722,5.17594971784969,5.63329680407505,5.05921631031587,5.4465120496375,4.58127373257168
"PAQR4",9.28409104649794,8.8678104264034,8.61156529937367,9.17747896923863,9.41145783567346,8.08112939298979
"FLYWCH2",7.81590385069063,7.48263188491263,8.02447956926086,7.89618662345396,8.1076539584255,7.14500941893176
"ZNF75A",9.68438424124266,9.85350523164609,9.57377190540356,9.74571504013572,9.70198248532203,9.51493558777587
"ADCY9",9.11136180841796,9.06026658939901,9.17048814048953,8.9992527888271,9.12175916757172,8.375008746827
"SHANK2",10.1669448653634,10.2138185248118,10.1618770396252,9.22771337610427,9.92906215058924,8.02455368757363
"CLPB",10.3414458246118,10.31318402206,10.2597187924064,10.1173045364416,10.3864516468101,9.26054876739282
"NEU3",8.54618583798645,8.61963421594228,8.24801918127465,8.25191386050157,8.45512589955359,8.25306968253427
"CYB561A3",8.94719904553425,8.72719425366383,8.78510984397774,8.90326974739828,8.97945216551297,8.49472451004464
"PPP1R32",6.2372372059446,5.92395793531019,6.03261425473495,6.12306193840807,5.91887334582027,6.17818765351574
"ASRGL1",9.35449617756728,9.23928268629442,8.72325281888699,9.01796958571533,9.5203643767477,8.54514457943036
"GNG3",10.5363303200574,10.3636002352663,9.77285785131387,9.99120145968327,10.4849948714545,8.52375267080254
"UBXN1",9.11136180841796,8.75989266782807,9.00372920050377,9.85448741073413,9.70864007468734,9.76985539973502
"C11orf48",7.99983014660569,7.93888189586916,7.78383813845146,7.99445490304425,7.89267011812078,8.22679405530618
"TTC9C",8.49190035684375,8.3455016641455,8.31258139993345,8.81884130430585,8.73643159593757,8.6993421716549
"TAF6L",8.17365727026333,7.81088806238494,8.14299016679706,8.46611726391436,8.44144981385615,8.41172633116895
"NXF1",9.54715091501571,9.30715160493222,9.51300945375746,9.59641173055092,9.73589846212503,9.93163129033095
"STX5",8.85525052266829,8.67327709623374,8.71691803825858,9.23572766287708,9.0456134792976,9.38153275427456
"SLC25A45",4.80259831140558,4.69525161239808,5.07933519419276,4.77291247508709,4.80549449477315,5.07532107295397
"RPL29",10.988211506867,10.6018408537698,11.4465470186941,11.6703810605931,11.4504226754832,11.5257672184146
"ITIH3",5.0958257135656,5.13762512309315,4.63910910251109,5.0909007841773,5.14598214718274,5.93108273336772
"DCP1A",10.1559916311766,10.1138440163331,10.1384140922193,10.079665031558,10.1343996058772,9.97332994309557
"SYVN1",7.94112393594457,7.8803163866039,8.09969380630289,7.82465172168349,8.01196563195928,7.91522255745225
"ZFPL1",8.05225889084432,7.52936261263497,8.10456986944914,8.33977251533237,8.38778118877184,8.34276945812072
"RPS6KA4",7.11618018037421,6.49227442759739,6.6004284650849,7.01215778318072,7.3501882512894,6.85711112771071
"LRP5",7.48569998499647,7.36714293893297,8.91525861075377,8.55864369724703,8.60163747250555,8.22679405530618
"TPCN2",7.53216479117351,7.30262350826576,7.3438698231556,7.39590461736391,7.60262243590723,7.17633604835938
"FGF19",4.93817568778476,4.84495094307666,5.91449335713677,5.56781120866857,5.4465120496375,4.33057497578978
"CMPK1",11.2564630752607,11.2234121014186,11.1301250344752,11.0523196590176,11.0481414701651,11.2049980207191
"BEND5",8.45950617542595,8.54900782042151,8.82687773711074,8.567758033203,8.93142169149292,7.30070367541957
"ELAVL4",11.1940421878449,11.2978852235226,8.92901816256516,10.8338921390165,11.3439352721149,7.9549851965899
"COA7",9.49737493088277,9.48174912088029,9.1281924489942,8.90901242107945,9.31124899917331,7.88932800041491
"ZYG11B",12.2899864233007,12.342926481921,12.0143287420377,11.832622342344,12.0433291621794,11.3510875898164
"C1orf123",8.97658666733327,8.91307485178166,8.98804320778354,9.04429231904614,9.06503104899544,9.16263332505713
"MAGOH",7.62073759712291,7.48790146963411,7.66959197425824,7.88157749475574,7.73264244605026,8.08764021415036
"ACOT11",5.14109345202186,5.28072429172865,5.0153475618871,4.99090412180236,4.91093888395682,5.42659714675519
"PARS2",7.13148432506259,7.18363196230543,7.5161296999261,7.29280372056405,7.36980368498061,7.44588042081582
"USP24",12.331941745428,12.3844952222501,12.3121944858197,12.059773472048,12.1906466138032,11.9849270100971
"PPAP2B",10.3301221850498,10.3371714173081,11.0600675443478,10.5858058277815,10.5699418854732,10.7923671331108
"NOL9",10.0095285208815,10.1421796238659,9.98769080486723,10.0139977659134,10.0350054151386,10.1707951486016
"PRKAA2",10.2813993148481,10.3422087564065,9.916360836488,9.83579057143946,9.95328711594382,9.76177610705622
"KLHL21",8.04829365157979,7.83578143291402,8.38239530543292,8.16794432804148,8.31461296790953,8.3318596655217
"ZSWIM5",9.9891000650144,9.92816350356843,9.86581556428188,10.02328070045,10.3870444795574,8.47751598523127
"GMEB1",9.52034328109943,9.51783320618789,9.30522964299305,9.58032431988036,9.51711665792737,9.44347626133203
"SLC45A1",7.0612404615827,6.90972567126368,6.78756865288512,6.78071837564872,7.27928293246356,6.17818765351574
"SEPN1",9.14131947832749,8.99405729168664,9.68325278521114,9.37491681403765,9.10165159979203,9.42696122700476
"AK4",8.21664703408512,8.11834614368255,8.37031995901842,8.24510172719448,7.96480054455903,8.10699632633491
"JAK1",11.7908283817455,11.8190149280645,11.4856461594324,11.7401783124818,11.8172591928082,11.742329874993
"RAVER2",9.13015831234546,9.20173360768444,9.60664340420261,9.24596661439745,9.08565327398806,10.0615238922423
"LZIC",10.0455857198262,10.0369216400313,9.76980633583299,10.1997340232602,10.2207449851869,10.0908374581654
"KNCN",5.04742567774093,5.2124335202594,5.07933519419276,5.15028716110163,4.66714835127326,5.69868419475818
