"","P16902_146","P16902_147","P16902_148","P16902_144","P16902_145","P16902_149"
"RTN4RL2",5.79147317606317,5.53524434648493,5.69565584988958,5.91179944389842,5.99036612397887,4.88837907797739
"ZDHHC17",11.684349302424,11.7492307781099,11.5722266356055,11.5626688035597,11.5887596672311,11.7433554854174
"ZNF395",8.19889151572816,8.00246769211164,7.96668587520299,8.04509127508831,8.42068780700564,7.59593397339744
"PPARA",7.62609313702697,7.45598363703094,7.62254778683394,8.04770717304165,7.48206152541301,8.67584299192599
"TMEM232",8.344834584039,8.62910859222468,8.58048625117165,9.1750992662576,8.39489652046429,9.84634211268774
"FAM183A",5.46268370782665,5.6520241287847,5.45827589049947,7.18629611924666,5.94799804642505,8.29581737308345
"EFCAB6",8.06015644934267,8.22552063969282,7.81400512101009,8.33977251533237,7.78075476438535,9.3291648120188
"KANK3",6.36478816236259,5.99099191043792,6.49593802186075,6.40154607385148,6.8573932640096,5.5258120673756
"EMID1",6.22223378738274,5.99099191043792,6.399200953035,6.55580973262763,6.84320759903549,6.12443048056718
"ESPN",5.72424503540458,5.67386991742712,6.16047993900056,6.1653683000969,6.8853279124242,4.58127373257168
"PTRH1",6.17610689899361,6.08491777140764,6.67031052339294,6.63025606291703,6.55838671547071,6.62764561149741
"TMEM216",7.26902704649298,7.55967679243628,7.09855240093192,7.48028832437801,7.40822937159216,7.65439943255611
"RPS19BP1",8.38931017155583,8.02064177406534,8.49415830819509,8.69462837543844,8.70055901923613,8.47751598523127
"C3orf70",9.68945881462963,9.71386734809331,9.46286196008094,9.00059781047696,9.57031200752777,8.70357373679164
"TEAD1",10.4671293135138,10.5555038518636,11.17577674822,11.6519103367717,10.5767134142882,12.7442809819172
"OR2AK2",4.99520527768772,5.55970553524277,4.86296472820736,4.87127988604197,4.86095996838829,4.58127373257168
"PLCD1",6.96163830026338,7.00968649119216,7.71512204712023,7.86681670060835,7.25834479353564,8.30700429615734
"ENTPD5",8.24114001093791,8.20978982772904,7.91759106235902,8.21752395515374,7.88592779193738,8.62765823926224
"MITF",6.99564779673892,7.2286626536223,6.9628925018021,6.45226469243349,6.84320759903549,6.56110919235617
"HEATR4",5.49214979402744,5.79633174395148,5.41912560421338,5.15028716110163,5.29596108369109,5.47749470033185
"NAP1L1",12.2611097517136,12.2738199427572,12.4025924575919,12.9871013597564,12.4011349162551,13.4309761202709
"CMC1",7.23412992501544,7.42332398013186,7.41691240853898,7.34959092106743,7.25834479353564,7.73987735564204
"SLIT1",5.97189916146181,6.36646410882688,6.23887088147353,6.19617072220197,5.97641267591333,6.09663944422455
"LYPD6",8.67482244167284,8.71834747351839,8.54871904204772,8.74689325780234,8.08726367540621,9.0325782539531
"AKR1C1",10.0505230908115,9.99914463798977,10.0354744934189,9.57040395414342,10.1159200572859,8.04142784365371
"VSTM2B",4.93817568778476,4.95891832408665,5.29031095099465,4.95373220111794,5.70876948923922,4.68467332000649
"FOXD3",4.7165496130104,4.58878259651035,5.2426758087291,4.95373220111794,5.11210946503177,4.33057497578978
"MRPS21",10.52005086574,10.4061414945366,10.1419579682044,9.48560471340402,9.45284376167214,9.26627430247844
"RNF220",10.057407124974,9.90012982702526,9.73736915309396,9.96460098933691,10.2575212202589,9.78089098617981
"ANGPTL5",5.18373077138573,4.69525161239808,4.94418431550225,4.87127988604197,5.14598214718274,4.98896808752624
"KIAA1598",11.2388406713509,11.2989957655182,10.7866470944084,10.0866395770392,10.832256201819,8.96020981308936
"ZNF546",8.51787084776974,8.5639081702684,8.53797169085479,8.51218250582582,8.46867271964073,8.74110698940196
"TSPYL4",11.6941599024163,11.7497723398062,11.4721051341138,11.2905505981151,11.7566304226536,10.653588445222
"MT1X",5.18373077138573,4.84495094307666,5.60065691610817,5.15028716110163,5.03903521958369,5.22140032273235
"GCNT1",5.91485715615986,6.06976574579927,5.86366298223323,6.70074998087008,5.94799804642505,6.95509811538612
"SESTD1",11.9935676038505,12.1111719821175,12.1556823264409,11.4930505421247,11.8565215232856,10.3851047330547
"FNBP1",10.1244978078857,10.3168442244921,10.2834433602953,9.89695221887276,10.1194922601667,9.99416653365323
"DYNC2H1",11.4210086646562,11.6088233885524,11.3740847531119,11.8637656467227,11.2847309506748,12.7938782572354
"MAGED4B",5.29925920898593,5.37374005388151,5.56693702969189,5.60255728389094,5.69081184736494,5.07532107295397
"BCAM",5.04742567774093,4.95891832408665,5.29031095099465,5.54997731954909,5.26812364332126,5.69868419475818
"RSBN1L",10.3630363088721,10.4507987860112,10.3046775697859,10.2446417056547,10.3876370686878,9.6414350940407
"WDR86",6.86349994425119,6.63664771748306,7.26680255576584,7.10196809322995,7.65129641608071,5.77550668699715
"EPOR",5.62750733317344,5.6520241287847,6.03261425473495,5.87256822454692,6.09646749403237,5.89830401412361
"DCC",10.5827318750475,10.8689162894543,11.7918468401918,11.0155914117494,10.6252555094636,10.6199168969129
"TAF9B",9.28073108559907,9.32326630029189,9.2205497782648,9.5262973540839,9.23947011561226,9.60124534253346
"PCDHB13",7.50912406189651,7.61361533928163,7.96668587520299,7.3792398886982,7.34027647530114,7.09992669845435
"MAGI2",11.2810302782917,11.4355302887542,11.1484420330578,10.8061251811413,11.2467000187598,10.6880907686226
"LUZP2",9.64835284738618,9.6560724130261,9.72324084022193,9.65646789811103,9.80053584171069,9.59670981894573
"LHFPL3",8.94507676775659,9.09140702207749,7.0271704621372,6.70759898081338,7.84130553442437,5.45239055899795
"CHP1",9.97981195790052,9.98816685213916,9.68000528356944,9.91273784868926,9.9151517682328,10.2113962631207
"RDM1",5.26254826080776,5.24729833481842,5.13786241172375,5.3280834021818,5.26812364332126,6.08250174298976
"HIST1H1T",4.60390596466056,4.69525161239808,4.94418431550225,4.87127988604197,4.86095996838829,5.03357482878391
"C11orf96",6.65375981739783,6.29226341962715,6.21973164683618,5.88579523582229,6.15834206985003,5.25394328805817
"KCNJ11",6.97022010436025,6.62684248559454,6.4803071669202,6.20627032032873,6.8853279124242,5.22140032273235
"COL4A1",8.24460500817875,8.25033539374865,10.5215009618339,11.4131095986482,10.5870694607354,11.9056078399422
"PTMA",12.7810152313019,12.7463846535903,12.7183334197492,13.1410911391666,13.1492396471333,12.6411719849473
"HSPA14",9.66261567984884,9.7205168377512,9.65210195660987,9.82899989099307,9.80941117709474,9.8280812861685
"SIRT7",7.6314284560604,7.3613989484648,7.54530215955348,8.00257068731471,8.05161635710236,7.64998695820449
"IFT140",9.4200928379801,9.09823652986495,9.45147693762016,9.98646301798847,9.7405465105991,10.1639157343387
"TPM3P7",5.14109345202186,5.53524434648493,5.2426758087291,4.99090412180236,4.91093888395682,5.40006335275449
"AGMO",5.14109345202186,4.95891832408665,5.13786241172375,5.12120644125242,4.80549449477315,5.11466593771837
"TLR5",5.9531937412958,5.67386991742712,5.3782345210694,4.99090412180236,5.7264309006772,5.22140032273235
"USP7",11.5579866948942,11.5835274410953,11.296200056516,11.5930335446817,11.6628285827107,11.485573156152
"NANOS3",6.65375981739783,6.35439345161833,6.399200953035,6.64465633337608,7.22633559280886,5.86456156907527
"FOXD4L3",4.99520527768772,4.84495094307666,4.86296472820736,4.77291247508709,4.86095996838829,4.58127373257168
"NHLRC1",5.70087603390657,5.58358169504195,5.2426758087291,5.45558649408591,5.81067810207035,5.75680447202851
"PLEKHN1",4.7165496130104,4.33057497578978,4.33057497578978,4.55239249687834,4.66714835127326,4.33057497578978
"ZNF385C",5.81299943796065,5.94108086001497,5.86366298223323,5.49445599134623,5.96229157958667,4.98896808752624
"MAGEH1",10.4612098312289,10.3429269419413,9.43422886625994,10.2429401035935,10.4128907446768,10.182944753872
"TET3",10.9390178768825,11.0282975693357,11.4902861614736,11.0116001974124,11.181226224742,10.1700323881826
"ISG15",5.3344412562722,5.34383018699978,5.75456202992873,5.80400878913798,5.69081184736494,5.37273133131448
"EXD3",7.15412798548242,7.039033598319,6.89544820275353,7.34530362566354,7.36980368498061,6.79310186108496
"C17orf97",6.41762377436216,6.24026434647469,6.21973164683618,7.82465172168349,7.5734348367007,8.19400943751383
"ZKSCAN4",8.2376665973062,8.07381404238375,7.97736969900184,8.05031828145981,8.30204624176601,8.38031209582063
"RGPD1",6.07831789081791,6.29226341962715,5.66493901424027,5.35063533644267,5.14598214718274,5.22140032273235
"DHRS4L2",6.46838189693335,6.56643692587744,6.54174004934149,6.79998987983057,6.36884173554423,7.046535392754
"SAMD11",7.44374501965757,7.08191392230372,6.34796986470843,8.36301724296441,8.18368265205321,7.01904347123356
"VMAC",6.09517066737624,6.11466471136286,6.05488661074004,6.58609309898638,6.12159469522682,6.80939009577328
"TMSB4XP8",6.67520758794867,6.32990443424444,6.23887088147353,6.66596874216255,6.36884173554423,6.80127051198349
"WHAMMP3",7.32972286304845,7.27840315363716,6.3126379774091,6.13377621276322,6.9059090040073,5.37273133131448
"ERC2",11.6502901334306,11.8115122238836,11.3810972990118,10.7809430997232,11.453538565662,9.28613623446367
"B3GALTL",9.60872096300612,9.72713578540578,9.98637711337024,9.63153115681897,9.55772311615232,10.2246798184643
"SPRY4",8.39866358208397,8.29870951892699,7.48634011036382,7.30169183947393,6.79235481056696,7.37785530753697
"ERAS",5.43226952355336,5.2124335202594,4.94418431550225,4.87127988604197,5.14598214718274,4.83010453277739
"KRT18P59",6.29551855050175,6.35439345161833,6.20029399103025,5.87256822454692,6.3482640446452,5.7938961322474
"CXorf67",5.3344412562722,5.31286008562374,4.86296472820736,5.05921631031587,5.17836802896297,5.07532107295397
"C2orf88",6.46838189693335,6.27946357496297,6.09823090651264,5.45558649408591,6.03126530424217,5.5258120673756
"TMEM203",8.71526112394065,8.40192004734629,8.43743883491317,8.97071280607936,9.02745391118211,8.85578004687186
"SLC18A3",5.04742567774093,4.95891832408665,5.29031095099465,4.64396487703681,5.11210946503177,4.58127373257168
"THSD4",8.57120005488272,8.3455016641455,10.0743250280202,8.82948082453817,8.20815223643278,8.51655053485238
"DNAJB13",5.74711795931809,5.95795537545197,5.53204272811162,6.97900650440671,5.61575483702208,8.15736519835445
"TCEA1",11.0212730280847,11.0398581402367,11.0201948873673,11.4316482822914,11.1448889039141,11.5314188846829
"NHEJ1",4.99520527768772,5.17594971784969,5.3782345210694,4.87127988604197,5.11210946503177,5.03357482878391
"FANCA",7.56044579433542,7.78128312950899,7.95050833517773,8.39001050085232,7.9291922595515,8.4348430554223
"SECISBP2",10.7727448506606,10.8274420114831,10.556439657713,10.7533230291211,10.7438497856245,10.7228273889821
"C9orf153",5.40082433975998,5.34383018699978,5.45827589049947,4.87127988604197,4.86095996838829,5.03357482878391
"HSPE1P11",5.29925920898593,5.58358169504195,5.83737023149546,5.15028716110163,5.07654591073903,5.54910236469605
"SEMA4D",9.08847700654475,9.07764997547205,9.21382485946965,8.68795946244627,9.05460801352987,8.25017389671768
"LIN28B",8.35448204461937,8.35981600411131,9.15886348549954,8.6472820761186,8.76413245157079,7.23694571614715
"FAM69C",7.30307208814694,7.19664743352791,8.35814192546247,6.28425515241289,7.03572703226692,5.25394328805817
"MCRS1",9.70958026907028,9.50761537213027,9.81934832573433,10.3105684144313,10.1073104850834,10.1384066054604
"FANCM",8.72023681804644,8.73379375907277,8.82981521066513,8.90470756782089,8.61590372944342,8.80746984176902
"ZNF70",8.53492683408696,8.32813337198237,8.67504644412205,8.71116639951409,8.59342119117607,8.8424160794459
"CARD9",5.26254826080776,4.84495094307666,4.86296472820736,5.12120644125242,5.07654591073903,4.83010453277739
"PEAR1",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.56883750728876,4.98896808752624
"ZFP69B",8.74973432875822,8.8896365274247,8.92627676657856,8.15102796989229,8.54949640346858,7.64112048431256
"ZFP69",8.31549587315435,8.18425478613742,8.09480102749024,7.77487844920169,8.11342664886969,7.55871379354643
"TMEM220",5.14109345202186,4.84495094307666,4.86296472820736,4.82464481268825,4.74232802187034,4.88837907797739
"HIST1H1C",10.9229579059784,10.758605707299,12.0705608974765,12.4521642743339,11.3759387690888,11.8303856954107
"TMEM256-PLSCR3",5.43226952355336,5.13762512309315,5.19204933581343,5.12120644125242,5.46935070319513,4.83010453277739
"EIF4EBP1",7.44374501965757,6.98725741936592,7.76542522490381,7.81237106313595,7.87575397768233,7.31198940754958
"CCDC157",7.31646100731947,7.04627361157714,7.15693190923556,7.9780833169771,7.4639640124845,8.1511653914015
"FAM122A",8.52926401365878,8.74472599239879,8.47550008213014,8.50080420703922,8.69481210717466,8.66286127681148
"PALM3",5.85484684019812,5.75702651981449,5.2426758087291,5.6525587184268,6.21725309445207,5.5258120673756
"RNFT1P3",5.49214979402744,5.51016048524524,4.94418431550225,4.87127988604197,4.33057497578978,4.33057497578978
"GFRAL",5.67698376420325,5.28072429172865,4.33057497578978,4.33057497578978,4.33057497578978,4.58127373257168
"C1orf168",4.80259831140558,5.00838899562681,4.63910910251109,4.99090412180236,5.07654591073903,5.54910236469605
"SHISA7",8.00393230488051,8.3541074292864,7.92864829383441,7.10196809322995,7.6231073976722,5.65810362455486
"DMBT1",4.87482195210638,4.77662214806139,5.0153475618871,4.91404266993799,4.91093888395682,4.76371589021208
"C2orf66",5.9903111609895,6.55609522107361,5.49586482724437,5.39408088420441,5.63503194179442,5.11466593771837
"OVCH1",6.22223378738274,6.05442078166421,6.41583398350578,5.91179944389842,6.03126530424217,7.12586780654062
"ARHGAP11B",6.51723368027146,6.74901254157243,6.97381680886921,7.17178260254888,6.42866709038505,7.64112048431256
"PMS2CL",9.39234503007702,9.31303238324726,9.13532862400988,9.06629405646042,9.35678384736694,8.77165245129644
"CYHR1",8.87545491444252,8.66178492182085,8.91802107595742,9.27403187588498,9.36041351770686,9.33734642394161
"COL14A1",6.90000882976452,6.84436345213363,5.63329680407505,6.11225279239186,6.50436191355333,8.43738870961499
"DNER",13.1219299124354,12.9971991947901,12.5605051918749,12.3339556822988,12.4500303665087,11.1492107987444
"CPSF4L",4.87482195210638,5.09718127405855,5.33538540566403,4.87127988604197,5.17836802896297,5.45239055899795
"KLHL17",7.28274489527678,6.61696431031565,6.84855731667408,7.09170070117212,7.70604305136319,6.05371984338478
"ANKRD19P",4.93817568778476,4.69525161239808,4.63910910251109,5.54997731954909,5.53476861827663,5.22140032273235
"ZSCAN23",8.70274593815867,8.87379594221807,8.920778243449,8.84903335193215,8.93791920966523,9.00885774659924
"HIST1H2BG",10.4029568450764,9.95190046290363,11.079905914672,11.0301320988015,10.5135081647829,10.1577730209124
"RINL",5.79147317606317,5.40267998277688,5.45827589049947,5.25661469107151,4.99924798284876,5.18746296578136
"TPRG1",5.62750733317344,5.62971160557788,5.3782345210694,5.97436269294477,5.55563637036578,6.43857020096946
"C1orf204",6.46838189693335,6.36646410882688,5.66493901424027,4.95373220111794,5.96229157958667,6.17818765351574
"MORN2",8.2376665973062,8.20026757039308,8.44896371376296,9.25049398714558,8.33942017719165,9.87938657728779
"CXXC11",5.40082433975998,5.05426032044833,6.49593802186075,5.23135019106063,5.53476861827663,4.58127373257168
"MEIS3P2",5.46268370782665,5.31286008562374,5.13786241172375,5.3280834021818,4.80549449477315,5.22140032273235
"UBQLN2",10.1769127526544,10.2356398954046,10.0866373768971,9.79842587063871,10.1456550186448,9.22717755568559
"RILPL1",7.77800158699728,7.70670276700739,7.7715894574761,8.03721466545915,8.17543212017706,8.40653823339341
"ZNF490",7.52643984619218,7.40670473789636,8.07506041228118,7.80309035402005,7.84826235284752,7.71898670555813
"NWD1",6.22223378738274,6.12926986364968,6.09823090651264,7.56357526806495,6.2844576999073,8.80353394096369
"ARL4C",11.0813524460053,10.932317761316,10.8566023812854,11.3486560230293,11.1032903459451,11.1741450853991
"TMEM221",5.18373077138573,5.28072429172865,5.19204933581343,5.88579523582229,5.42310223496893,5.84730736939238
"RAB42",4.99520527768772,4.69525161239808,5.0153475618871,5.58533341826546,4.91093888395682,5.67858866699434
"WNT7B",7.77319182083642,7.74228866356456,8.89857141295084,7.22427350818905,8.1191760897541,5.47749470033185
"C11orf95",10.7425606673657,10.5273489014006,10.6498256682321,11.0837071881695,11.2697029681388,10.1454085198751
"GPR89B",6.2372372059446,6.25346714605822,6.03261425473495,6.22622682849031,6.19402372481779,6.03906618111504
"EYS",6.111792441977,6.02312871455732,6.46448655819503,6.366589959339,6.27350364256348,5.69868419475818
"OR2AG2",5.14109345202186,5.09718127405855,4.86296472820736,4.71402308857299,5.17836802896297,4.68467332000649
"MAPK12",7.48569998499647,7.00225076772355,7.88956606158594,7.2883383504267,7.92262122309073,6.59953871009217
"TMEM215",5.29925920898593,5.09718127405855,4.63910910251109,4.33057497578978,4.74232802187034,4.58127373257168
"COL4A5",9.02761588958365,8.73379375907277,9.59289407307803,10.7723193643697,9.66529456511907,12.0393848727919
"AGRN",9.6869237617753,9.10503377358561,10.1372308618398,9.93820170657389,9.95408764511935,8.85957561010754
"NHS",9.50170948542293,9.61740125916559,9.4872250638378,8.72263072779628,8.86648271745588,8.60520966262231
"TMPPE",7.36877029660064,7.43974874141735,7.62936499745985,7.27033258636037,7.32527586400282,7.3991396335566
"ZNF626",9.01553297461723,9.13854653015467,8.02961915669745,8.96107221041259,9.15419496454384,8.91716022891217
"SMTNL2",5.91485715615986,5.83429039028268,5.13786241172375,5.45558649408591,6.25130538879973,5.03357482878391
"ZC3H6",10.3819601778507,10.5592166554215,10.5251236241174,10.1743657933544,10.3799143503599,10.1274466962641
"LINC00265",7.65257060002704,7.95410068733368,7.91203005704628,7.33668941949539,7.61085210505094,7.73987735564204
"LAMTOR4",8.67225680584524,8.25953102712355,8.87317169905804,9.04298755987526,8.87666626836688,9.06908060194216
"PRKAR1B",9.6100597403283,9.07072180600046,8.77599939552662,8.53653006985102,9.50623773955027,7.30635793952625
"NUTM2B",6.40461685682177,6.2134331229608,5.96317797384801,5.98648331822425,6.13396671442646,5.28523604052962
"HNRNPU-AS1",9.37983895233699,9.35211152887064,9.43422886625994,7.17663732237503,6.86443091536721,7.39384877311
"NCR3LG1",10.1859150544553,10.2895361163862,9.32824000418812,9.30591659991689,9.89694849779924,8.28454230082659
"DCUN1D3",8.98899981603422,9.02126725151801,9.02949824907701,8.96521181076517,9.17083215375322,8.57317971819658
"POTEE",6.55271216369173,5.37374005388151,5.45827589049947,5.05921631031587,4.33057497578978,6.16496703674859
"ZNF793",10.2534120380307,10.4150476822599,9.55616508667981,9.84105018062844,10.4279485933253,9.11264897361207
"TUBB4B",10.8792359954977,10.4902301381544,10.7926706686568,11.6025725889325,11.1208581885299,12.0200498707316
"AGAP4",6.35123217836489,6.57669813123392,6.38235023120535,7.07093402566131,7.43637318374401,7.16389018268598
"COMMD6",9.89999146064264,9.85148735635476,9.91221577235557,9.93117341584744,9.93960965688733,9.92169533981101
"HYKK",5.14109345202186,4.84495094307666,5.19204933581343,5.23135019106063,5.03903521958369,5.42659714675519
"C15orf62",5.0958257135656,5.17594971784969,5.0153475618871,4.91404266993799,5.23931319139556,4.68467332000649
"ZNF383",8.11803452614681,7.91185105683922,7.62254778683394,7.54134455499361,7.99641677579841,7.68490726420632
"HES4",6.70674692185684,6.12926986364968,6.76238112537073,6.97900650440671,7.18803634019307,6.47030047129559
"ZNF669",9.19586266783912,9.31742725761455,9.15418720389201,9.12419437817655,9.29110330501469,8.64316590535277
"LRRIQ4",5.46268370782665,5.62971160557788,4.33057497578978,4.95373220111794,5.32290848716218,5.22140032273235
"CENPP",6.91790282534075,6.84436345213363,6.79998829512151,7.27033258636037,7.03572703226692,7.25462542897823
"PLSCR1",6.09517066737624,6.34220771365591,6.18054720532947,6.46873913714878,6.03126530424217,6.9032122694239
"C3orf62",8.27880096134596,8.41019435047483,8.05504282183853,7.83075245367106,7.87575397768233,7.84765914901282
"ENO4",6.17610689899361,6.37842206372085,6.29459653090917,7.82465172168349,6.62713795454819,9.16416770169776
"ZNF559",9.26040496001852,9.49215142528393,9.56146976290134,9.31350826657486,9.3652388900919,9.16876104058168
"SBK1",10.4898405182799,10.4407701507084,10.939699195133,10.1240997751757,10.6101022005866,8.70357373679164
"SLC38A3",6.111792441977,5.95795537545197,6.36527543281753,5.23135019106063,5.74380775294986,5.15195654074678
"GTF2F2",9.19764564929611,9.33342799158471,9.47040228525843,9.4623825012305,9.39621574551037,9.43968187315736
"FAM92A1",9.44131082347357,9.42857996329731,9.22946774065048,9.49230793098306,9.51386160043162,9.77086213405071
"FOCAD",11.3682184636317,11.3931735118759,11.5563836798575,11.4261616248634,11.4464472382459,11.6610843032744
"PRR19",5.85484684019812,5.58358169504195,5.96317797384801,5.83193623690723,6.09646749403237,5.65810362455486
"JAKMIP3",8.04032994299301,7.90403269295821,7.16642702427941,7.4685394090624,8.00265669129451,6.65516992011782
"PPP3R2",5.29925920898593,5.51016048524524,5.49586482724437,4.77291247508709,5.07654591073903,4.33057497578978
"GOLGA6L3",4.7165496130104,4.95891832408665,4.33057497578978,4.33057497578978,4.56883750728876,4.33057497578978
"GPR21",7.19833542104688,7.34402419881522,7.05821634900997,6.63025606291703,7.38433704713278,6.38389343266527
"CHM",10.1569075855914,10.1884686047708,10.1665241559835,9.8809917964673,9.84610203064948,10.2128782715135
"BLOC1S5",8.06015644934267,7.9691585288187,7.86097764282631,8.16313148945336,7.92262122309073,8.37234968959896
"CERKL",5.36825224778896,5.24729833481842,5.83737023149546,5.97436269294477,5.42310223496893,6.33841262084272
"IER5L",7.70408345195101,7.30861351157057,7.75301579166825,7.64568945218677,8.04558755474859,7.27785479706656
"H2AFX",6.87271940713298,6.66563710439642,7.80802279742507,8.25191386050157,7.76979592090996,8.1635382126702
"INSC",4.7165496130104,4.95891832408665,4.7660846074949,4.55239249687834,4.99924798284876,4.58127373257168
"C19orf54",6.19167384472197,6.15796744435664,6.58599920034065,6.33065288233021,6.19402372481779,6.68213699712675
"LCTL",5.74711795931809,5.43072800972915,6.11933501176659,6.80635310863938,6.00415649635366,7.48616102253718
"COL25A1",7.63674370940126,7.41780607457735,7.64290155373675,7.24749340893775,8.0057664325511,6.27917803362026
"FAM83G",5.76951971169128,5.37374005388151,5.78285907365734,5.28112095084593,5.23931319139556,5.34453517938545
"C9orf171",4.93817568778476,5.28072429172865,5.53204272811162,6.99014613646108,5.79433681434327,8.06141674089896
"SRSF10",11.4597420673539,11.4929444219173,11.4360032249596,11.7957724026047,11.5869550681557,11.9438063552142
"DUSP28",7.29632919015158,7.07485915820495,7.20377091105087,7.16202190379093,7.43637318374401,6.78488350934427
"C15orf52",5.40082433975998,5.2124335202594,6.23887088147353,5.6525587184268,5.26812364332126,6.42781852490384
"NBR1",10.8720043076769,10.931363165133,10.8275599722392,11.3979013440639,11.3304394072871,11.7085942819241
"RALGAPA2",10.8272606634953,10.7698640446909,10.9281173223164,10.5650753033862,10.7516960445462,10.6790062901814
"NDOR1",6.70674692185684,6.49227442759739,6.58599920034065,6.93928874200785,7.28963530626763,6.58046374046774
"FBLL1",8.62792446314032,8.1516805943671,8.62516505955278,8.07103682959416,8.61793023799506,6.79310186108496
"NKAIN2",10.5014239672703,10.5806862188816,10.1241508320617,9.3571874560724,10.1898180674765,8.23267495134167
"PAQR9",6.52916670743809,6.37842206372085,6.16047993900056,6.12306193840807,6.7624132232569,5.571858798105
"C12orf55",8.78814509776648,8.9531943768507,9.24494245320358,10.9779034671609,9.16530776686839,12.5657796013128
"NPIPP1",6.55271216369173,6.27946357496297,6.0767532850492,6.46052802040793,6.69250366550329,6.39501592218696
"CLN3",6.40461685682177,6.34220771365591,6.399200953035,6.32150807584472,6.49513717052095,6.42781852490384
"FAM72B",5.5207400332063,5.62971160557788,5.63329680407505,5.85918570565528,5.53476861827663,5.7938961322474
"ASAH2",5.74711795931809,5.81547244195914,5.49586482724437,5.98648331822425,6.19402372481779,5.54910236469605
"SUMO2",11.6683838040528,11.6948652778724,11.5861646626756,12.0607394504939,11.9427026584831,11.8966472850081
"NANOS1",8.26862773983864,8.15497164171249,8.06007361605457,8.07616978798603,8.42764195508111,6.94047352051505
"LDOC1L",11.3443000687687,11.2420090331471,11.1952328143627,11.3817582120991,11.576859337127,11.41266237604
"DPYD",9.93459021658682,9.97247047754768,9.03204994338449,9.53652504919907,9.78532119148628,10.0383051083289
"S100A16",6.49303627369584,6.51389521262857,6.79998829512151,6.19617072220197,6.99167538730857,6.24225613351204
"PTAR1",11.1850926429402,11.2702176609062,11.5501752332117,11.6831921861993,11.1115631274391,12.2059944761035
"FAM154B",7.10846414954516,7.22231829608507,6.73671357377245,7.36237456870527,6.9593212858361,8.19702112538478
"RHCE",5.3344412562722,5.51016048524524,5.3782345210694,5.3280834021818,5.07654591073903,5.28523604052962
"C2orf80",8.95776370220868,8.9284907699439,8.65530139640871,8.51595529628347,8.9919939082137,6.9032122694239
"PARVB",6.89097298392508,6.96445555233574,6.6427968877454,6.92772575729312,7.32023968222131,6.43857020096946
"TEKT4P2",5.3344412562722,5.34383018699978,4.33057497578978,7.3149188509121,7.64730366489002,6.92569080701315
"SLC4A5",6.33753079965724,6.66563710439642,6.29459653090917,5.60255728389094,5.82678316373963,5.42659714675519
"UROS",9.61939651093801,9.67559609072872,9.59116614399892,9.5244299463107,9.32369840158317,9.81642777612411
"ZDHHC9",9.89450959117179,9.93389612354235,9.57026771386293,9.59285224226931,9.85812764785629,9.31818317314135
"ZBED6CL",6.4305009759227,5.99099191043792,6.67031052339294,4.55239249687834,4.95674843757777,4.33057497578978
"SMIM15",9.82359006167544,9.80009985754956,9.75445107967976,9.75847904130288,9.76356450602476,9.73932162851211
"VWC2",9.28241204623931,9.41086861783338,9.07227322870919,9.14865948934634,8.89348015170076,10.0729945419849
"FAM221A",7.94112393594457,8.12507557929939,7.47879312224272,7.53385572028899,7.53066194562847,7.62321892806516
"TMEM120B",8.81629392101001,8.62437922204943,8.31258139993345,8.59118782689055,8.64003499910727,8.41172633116895
"FSIP2",11.2422961364255,11.4365397975065,11.9548086954436,11.4171381993521,11.5635497111913,11.0353274577401
"RBM34",5.83411797820783,5.99099191043792,6.21973164683618,5.87256822454692,6.07080875752555,5.61588662529712
"NOXA1",5.70087603390657,5.51016048524524,5.63329680407505,5.43553531135657,5.77775078358577,5.34453517938545
"TMEM198",8.32534240882815,7.82338929223941,8.28710505000652,8.20821187066838,8.56638861486144,7.28932599176162
"BCL2L15",5.83411797820783,6.27946357496297,5.91449335713677,5.6525587184268,5.81067810207035,4.94087121374919
